PROVINCIA,BENEFICIARIO,RFC,FACTURA,CONTRATO,CONCEPTO,TIPO OP,FDO OP,FECHA,IMPORTE,ETIQUETA
123226,"PAVIMENTOS Y CONSTRUCCIONES GARCAN, SA. DE CV.",PCG980216LW8,1092-155002-202,SOP-822-2017,"R23-2017 (DES-REG) EST. 1-A OP-R23(PDR)-05/17-IR  REMODELACION DE PLAZA PUBLICA UBICADA EN CALLE JESUS LUNA AYALA Y JERONIMO GORENA, COL. VALLE VERDE, EN EL MUNICIPIO DE MONTERREY, N.L., PIM 17155044-A, REF 2018/SOP/021",TR,254000014.0,2018-05-18,331915.39,CONTRATISTAS
123241,"PRISMA DESARROLLOS, SA. DE CV.",PDE9811269DA,PR1539-155002-212,SOP-788-2017,"R33-2017 EST. 3-E OP-R33-05/17-CP REHABILITACION DE CANAL PLUVIAL EN CANAL MEDULAR DE CALLE OCASO A CANAL DE AZTLAN, SECTOR SOLIDARIDAD, MUNICIPIO DE MONTERREY, N.L. PIM 17155025 REF 2018/SOP/033",TR,243000037.0,2018-05-08,637689.85,CONTRATISTAS
123241,"PRISMA DESARROLLOS, SA. DE CV.",PDE9811269DA,PR1569-155002-275,SOP-788-2017,"R33-2017 EST. 4-E OP-R33-05/17-CP REHABILITACION DE CANAL PLUVIAL EN CANAL MEDULAR DE CALLE OCASO A CANAL DE AZTLAN, SECTOR SOLIDARIDAD, MUNICIPIO DE MONTERREY, N.L. PIM 17155025 REF 2018/SOP/033",TR,243000040.0,2018-05-30,1434723.22,CONTRATISTAS
123317,"HERCULES CONSTRUCCIONES DE MONTERREY, SA. DE CV.",HCM900913IN9,HCMSA1528-155002-260,SOP-782-2017,"R33-2017 EST. 1-E OP-R33-06/17-CP DRENAJE PLUVIAL EN CALLE BAJA CALIFORNIA, COL. INDEPENDENCIA, MONTERREY, N.L. PIM 17155025 REF 2018/SOP/033",TR,243000039.0,2018-05-30,127522.42,CONTRATISTAS
123317,"HERCULES CONSTRUCCIONES DE MONTERREY, SA. DE CV.",HCM900913IN9,HCMSA1530-155002-259,SOP-782-2017,"R33-2017 EST. 1 OP-R33-06/17-CP DRENAJE PLUVIAL EN CALLE BAJA CALIFORNIA, COL. INDEPENDENCIA, MONTERREY, N.L. PIM 17155025 REF 2018/SOP/033",TR,243000039.0,2018-05-30,1393967.09,CONTRATISTAS
123318,"STRUCTOR CONSTRUCCIONES, S.A. DE C.V.",SCO010914CD8,A368-155002-193,SOP-787-2017,"R33-2017 EST. 4 OP-R33-04/17-CP REHAB.CALLE TEOFILO MTZ. DE PETRA VILLARREAL A BUENAVENTURA TIJERINA, COL. GLORIA MENDIOLA Y PAVIMENTACION HIDRAULICA DE PRIV.DE NUEVA INDEPENDENCIA A TOPAR ENTRE SAN LUIS Y NUEVO LEON, COL. INDEPENDENCIA DEL MUNICIPIO DE MTY., N.L.  PIM 17155024, REF 2018/SOP/033",TR,243000032.0,2018-05-08,61930.36,CONTRATISTAS
123318,"STRUCTOR CONSTRUCCIONES, S.A. DE C.V.",SCO010914CD8,A369-155002-194,SOP-787-2017,"R33-2017 EST. 4-A OP-R33-04/17-CP REHAB.CALLE TEOFILO MTZ. DE PETRA VILLARREAL A BUENAVENTURA TIJERINA, COL. GLORIA MENDIOLA Y PAVIMENTACION HIDRAULICA DE PRIV.DE NUEVA INDEPENDENCIA A TOPAR ENTRE SAN LUIS Y NUEVO LEON, COL. INDEPENDENCIA DEL MUNICIPIO DE MTY., N.L.  PIM 17155024, REF 2018/SOP/033",TR,243000032.0,2018-05-08,136535.97,CONTRATISTAS
123530,"SERVICIOS POLISEMICOS, S.A. DE C.V.",SPO011004F27,114-155002-240,SOP-736-2017,"R23-2016 (FORTALECE) EST. 6 OP-R23-05/16-CP , CONSTRUCCION DE PISTA DE ATLETISMO UBICADO EN DEPORTIVO MONTERREY 400, EN CALLE RODRIGO GOMEZ Y ALMAZAN, COL. CARMEN SERDAN, EN EL MUNICIPIO DE MONTERREY, N.L., PIM 16135030 REF 2018/SOP/002",TR,228000114.0,2018-05-30,1240205.68,CONTRATISTAS
123549,"CLYC, SA.",CLY791227PK2,CLY-749-153006-2360,SOP-733-2017,"EJE SEDATU-HABITAT 2016 (50% FED) PAGO 2 (SENDERO R. GUZMAN) OP-EP-01/16-CP CONSTRUCCION DE ESCALINATAS UBICADAS EN CALLES SENDERO MINA, SENDERO ZACATECAS SENDERO S/N NOMBRE Y SENDERO R. GUZMAN, COL. CERRO DE LA CAMPANA, EN EL MUNICIPIO DE MONTERREY, N.L. PIM 16135018 $7,462,850 OP-EP-01/16-CP RECU",TR,235000008.0,2018-05-17,344997.25,CONTRATISTAS
123549,"CLYC, SA.",CLY791227PK2,CLY-750-153006-2384,SOP-733-2017,"EJE SEDATU-HABITAT 2016 (50% MCIPAL) PAGO 2 (SENDERO R. GUZMAN) OP-EP-01/16-CP CONSTRUCCION DE ESCALINATAS UBICADAS EN CALLES SENDERO MINA, SENDERO ZACATECAS SENDERO S/N NOMBRE Y SENDERO R. GUZMAN, COL. CERRO DE LA CAMPANA, EN EL MUNICIPIO DE MONTERREY, N.L. PIM 16135018 $7,462,850 OP-EP-01/16-CP R",TR,237000008.0,2018-05-17,344997.25,CONTRATISTAS
123552,"URBANISMOS ROSALES, SA. DE CV.",URO0806189QA,A-264-155002-231,SOP-799-2017,"R33-2017 EST. 2 OP-R33-08/17-CP , MEJORAMIENTO DEL CENTRO DE SALUD UBICADO EN CALLE VETERANOS DE LA REVOLUCION ENTRE CALLE PLAN DE GUADALUPR Y CALLE 1913, COL. ANTONIO I. VILLARREAL, EN MONTERREY, N.L., PIM 17155038 REF 2018/SOP/036",TR,243000033.0,2018-05-08,558943.17,CONTRATISTAS
123552,"URBANISMOS ROSALES, SA. DE CV.",URO0806189QA,A-265-155002-232,SOP-799-2017,"R33-2017 EST. 2-A OP-R33-08/17-CP , MEJORAMIENTO DEL CENTRO DE SALUD UBICADO EN CALLE VETERANOS DE LA REVOLUCION ENTRE CALLE PLAN DE GUADALUPR Y CALLE 1913, COL. ANTONIO I. VILLARREAL, EN MONTERREY, N.L., PIM 17155038 REF 2018/SOP/036",TR,243000033.0,2018-05-08,20652.05,CONTRATISTAS
123563,"CONSTRUCCIONES, PROYECTOS Y SERVICIOS APLICADOS, SA. DE CV.",CPY950909494,F1773-155002-267,SOP-779-2017,"RP-2018 EST. 1-A OP-RP-01/17-CP OBRA DE DRENAJE PLUVIAL COMPLEMENTARIO A LA OBRA DE REM. DE LA ROTONDA DEL TEC DE MTY., EN MTY., N.L. PIM 17155018 REF 2018/SOP/012",TR,1011047.0,2018-05-31,13477.33,CONTRATISTAS
123563,"CONSTRUCCIONES, PROYECTOS Y SERVICIOS APLICADOS, SA. DE CV.",CPY950909494,F1779-155002-274,SOP-779-2017,"RP-2018 EST. 4-E OP-RP-01/17-CP OBRA DE DRENAJE PLUVIAL COMPLEMENTARIO A LA OBRA DE REM. DE LA ROTONDA DEL TEC DE MTY., EN MTY., N.L. PIM 17155018 REF 2018/SOP/012",TR,1011047.0,2018-05-31,37235.16,CONTRATISTAS
123563,"CONSTRUCCIONES, PROYECTOS Y SERVICIOS APLICADOS, SA. DE CV.",CPY950909494,F1780-155002-273,SOP-779-2017,"RP-2018 EST. 3 OP-RP-01/17-CP OBRA DE DRENAJE PLUVIAL COMPLEMENTARIO A LA OBRA DE REM. DE LA ROTONDA DEL TEC DE MTY., EN MTY., N.L. PIM 17155018 REF 2018/SOP/012",TR,1011047.0,2018-05-31,336497.52,CONTRATISTAS
123563,"CONSTRUCCIONES, PROYECTOS Y SERVICIOS APLICADOS, SA. DE CV.",CPY950909494,F1798-155002-268,SOP-779-2017,"RP-2018 EST. 2 OP-RP-01/17-CP OBRA DE DRENAJE PLUVIAL COMPLEMENTARIO A LA OBRA DE REM. DE LA ROTONDA DEL TEC DE MTY., EN MTY., N.L. PIM 17155018 REF 2018/SOP/012",TR,1011047.0,2018-05-31,215768.39,CONTRATISTAS
123563,"CONSTRUCCIONES, PROYECTOS Y SERVICIOS APLICADOS, SA. DE CV.",CPY950909494,F1799-155002-269,SOP-779-2017,"RP-2018 EST. 2-A OP-RP-01/17-CP OBRA DE DRENAJE PLUVIAL COMPLEMENTARIO A LA OBRA DE REM. DE LA ROTONDA DEL TEC DE MTY., EN MTY., N.L. PIM 17155018 REF 2018/SOP/012",TR,1011047.0,2018-05-31,50426.93,CONTRATISTAS
123563,"CONSTRUCCIONES, PROYECTOS Y SERVICIOS APLICADOS, SA. DE CV.",CPY950909494,F1800-155002-270,SOP-779-2017,"RP-2018 EST. 1-E OP-RP-01/17-CP OBRA DE DRENAJE PLUVIAL COMPLEMENTARIO A LA OBRA DE REM. DE LA ROTONDA DEL TEC DE MTY., EN MTY., N.L. PIM 17155018 REF 2018/SOP/012",TR,1011047.0,2018-05-31,397988.67,CONTRATISTAS
123563,"CONSTRUCCIONES, PROYECTOS Y SERVICIOS APLICADOS, SA. DE CV.",CPY950909494,F1802-155002-271,SOP-779-2017,"RP-2018 EST. 2-E OP-RP-01/17-CP OBRA DE DRENAJE PLUVIAL COMPLEMENTARIO A LA OBRA DE REM. DE LA ROTONDA DEL TEC DE MTY., EN MTY., N.L. PIM 17155018 REF 2018/SOP/012",TR,1011047.0,2018-05-31,468828.47,CONTRATISTAS
123563,"CONSTRUCCIONES, PROYECTOS Y SERVICIOS APLICADOS, SA. DE CV.",CPY950909494,F1803-155002-272,SOP-779-2017,"RP-2018 EST. 3-E OP-RP-01/17-CP OBRA DE DRENAJE PLUVIAL COMPLEMENTARIO A LA OBRA DE REM. DE LA ROTONDA DEL TEC DE MTY., EN MTY., N.L. PIM 17155018 REF 2018/SOP/012",TR,1011047.0,2018-05-31,87108.8,CONTRATISTAS
123587,"INSITU DE MEXICO, SA. DE CV.",IME030130FQ9,A652-155002-218,SOP-817-2017,"R23-2017 (DES-REG) EST. 1 OP-R23(PDR)-02/17-IR, REMOD. DE PLAZA PUBLICA CIRCUITO PUERTA DE HIERRO-PARQUE LINEAL TEMATICO 2a. ETAPA, EN PROL. RUIZ CORTINES Y PASEO DE LOS LEONES, PUERTA DE HIERRO-CUMBRES SAN AGUSTIN, MTY., N.L., PIM 17155044-A, REF 2018/SOP/021",TR,254000013.0,2018-05-11,895073.32,CONTRATISTAS
123587,"INSITU DE MEXICO, SA. DE CV.",IME030130FQ9,A653-155002-219,SOP-817-2017,"R23-2017 (DES-REG) EST. 1-A OP-R23(PDR)-02/17-IR, REMOD. DE PLAZA PUBLICA CIRCUITO PUERTA DE HIERRO-PARQUE LINEAL TEMATICO 2a. ETAPA, EN PROL. RUIZ CORTINES Y PASEO DE LOS LEONES, PUERTA DE HIERRO-CUMBRES SAN AGUSTIN, MTY., N.L., PIM 17155044-A, REF 2018/SOP/021",TR,254000013.0,2018-05-11,249851.29,CONTRATISTAS
123604,"SERVICIOS ESPECIALIZADOS PARA LA CONSTRUCCION SUST,SA.DE CV.",SEC080612L16,C-12-155002-318,SOP-831-2018,"RP-2018 EST. 1 SROP-RP-03/18-IR PROY. EJEC. P/LA CONSTRUCC. DE UN CUARTO CARRIL EN LA CARRETERA NAL., DE LA COL. SATELITE A LA ESTANZUELA, MTY. N.L. PIM 18155003",TR,1011048.0,2018-05-31,1227847.28,CONTRATISTAS
123633,"BUILDTECH PAVIMENTOS ESTAMPADOS Y CONSTRUCCIONES, SA. DE CV.",BPE980316QC6,243-155002-220,SOP-785-2017,"R33-2017 EST. 2 OP-R33-02/17-CP . REHABILITACION DE CALLE ANTIGUOS EJIDATARIOS DE CALLE PORTALES DE LOS VALLES DE SAN BERNABE A CALLE CABEZADA, SECTOR ALIANZA, DEL MUNICIPIO DE MONTERREY, N.L., PIM 17155024 REF 2018/SOP/033",TR,243000036.0,2018-05-08,46762.96,CONTRATISTAS
123633,"BUILDTECH PAVIMENTOS ESTAMPADOS Y CONSTRUCCIONES, SA. DE CV.",BPE980316QC6,244-155002-221,SOP-785-2017,"R33-2017 EST. 2-A OP-R33-02/17-CP . REHABILITACION DE CALLE ANTIGUOS EJIDATARIOS DE CALLE PORTALES DE LOS VALLES DE SAN BERNABE A CALLE CABEZADA, SECTOR ALIANZA, DEL MUNICIPIO DE MONTERREY, N.L., PIM 17155024 REF 2018/SOP/033",TR,243000036.0,2018-05-08,33868.04,CONTRATISTAS
123633,"BUILDTECH PAVIMENTOS ESTAMPADOS Y CONSTRUCCIONES, SA. DE CV.",BPE980316QC6,245-155002-222,SOP-785-2017,"R33-2017 EST. 2-E OP-R33-02/17-CP . REHABILITACION DE CALLE ANTIGUOS EJIDATARIOS DE CALLE PORTALES DE LOS VALLES DE SAN BERNABE A CALLE CABEZADA, SECTOR ALIANZA, DEL MUNICIPIO DE MONTERREY, N.L., PIM 17155024 REF 2018/SOP/033",TR,243000036.0,2018-05-08,359938.14,CONTRATISTAS
123639,"CONTRATISTAS METROPOLITANOS, SA. DE CV.",CME9204091C8,CFDI90-155002-241,SOP-819-2017,"RP-2018 EST. 1 (LAZARO CARDENAS) OP-RP-04/17-CP REHABILITACION DE PAVIMENTO VIALIDADES REGIAS SEGUNDA ETAPA, PIM 17155047 REF 2018/SOP/006",TR,1010860.0,2018-05-17,2472522.98,CONTRATISTAS
123639,"CONTRATISTAS METROPOLITANOS, SA. DE CV.",CME9204091C8,CFDI91-155002-242,SOP-819-2017,"RP-2018 EST. 2 (V. CARRANZA) OP-RP-04/17-CP REHABILITACION DE PAVIMENTO VIALIDADES REGIAS SEGUNDA ETAPA, PIM 17155047 REF 2018/SOP/006",TR,1010860.0,2018-05-17,5983098.8,CONTRATISTAS
123639,"CONTRATISTAS METROPOLITANOS, SA. DE CV.",CME9204091C8,CFDI92-155002-294,SOP-819-2017,"RP-2018 EST. 1 (ARTEAGA) OP-RP-04/17-CP REHABILITACION DE PAVIMENTO VIALIDADES REGIAS SEGUNDA ETAPA, PIM 17155047 REF 2018/SOP/006",TR,1011043.0,2018-05-30,404965.23,CONTRATISTAS
123639,"CONTRATISTAS METROPOLITANOS, SA. DE CV.",CME9204091C8,CFDI93-155002-297,SOP-819-2017,"RP-2018 EST. 1 (MORONES T1) OP-RP-04/17-CP REHABILITACION DE PAVIMENTO VIALIDADES REGIAS SEGUNDA ETAPA, PIM 17155047 REF 2018/SOP/006",TR,1011043.0,2018-05-30,2174580.23,CONTRATISTAS
123639,"CONTRATISTAS METROPOLITANOS, SA. DE CV.",CME9204091C8,CFDI95-155002-288,SOP-819-2017,"RP-2018 EST. 3 (JUAN I. RAMON) OP-RP-04/17-CP REHABILITACION DE PAVIMENTO VIALIDADES REGIAS SEGUNDA ETAPA, PIM 17155047 REF 2018/SOP/006",TR,1011043.0,2018-05-30,35321.65,CONTRATISTAS
123639,"CONTRATISTAS METROPOLITANOS, SA. DE CV.",CME9204091C8,CFDI96-155002-291,SOP-819-2017,"RP-2018 EST. 2 (L. CARDENAS) OP-RP-04/17-CP REHABILITACION DE PAVIMENTO VIALIDADES REGIAS SEGUNDA ETAPA, PIM 17155047 REF 2018/SOP/006",TR,1011023.0,2018-05-25,3898681.32,CONTRATISTAS
123653,"MTZ MOBILIARIA, SA. DE CV.",MMO0501276P6,463-155002-196,SOP-801-2017,"R33-2017 EST. 3 OP-R33-10/17-CP MEJORAMIENTO DEL CENTRO DE SALUD SEDE DE MEDICO DE BARRIO, UBICADO EN PASEO DE LA CIMA Y PASEO DEL PEDREGAL, COL. FOMERREY 45, EN MONTERREY, N.L., PIM 17155038 REF 2018/SOP/036",TR,243000034.0,2018-05-08,957678.34,CONTRATISTAS
123655,"CONSORCIO CONSTRUCTIVO Y PROYECTOS, SA. DE CV.",CCP051223398,C-7-155002-315,SOP-830-2018,"RP-2018 EST. 1 SROP-RP-02/18-IR PROY. EJEC. P/LA CONSTRUCC. DE HABILIT, DE VIALIDAD DE ENLACE DEL CAMINO AL DIENTE A LA CARRETERA NACIONAL, MTY. N.L. PIM 18155002",TR,1011045.0,2018-05-30,889631.6,CONTRATISTAS
123666,"MONQ CONSTRUCTORES, SA. DE CV.",MCO101026QE1,A261-155002-195,SOP-763-2017,"R33-2016 EST. 1-E OP-R33-16/16-IR REHAB. 4 CENTROS DE SALUD EN NEZAHUALPILLI E IXTLIXOCHITL (C.E.D.E.C.O. 8), COL. PROV.SAN BERNABE; CALLE 1 Y RUBIBARDOS, COL. HOGARES FERROCARRILEROS; APIO Y PLATANOS, COL. FOM.124; SAETA Y TRIANGULO, COL. FOM.105 EN MTY.N.L. PIM 16135025 REF 2018/SOP/032",TR,218000131.0,2018-05-08,17833.02,CONTRATISTAS
123666,"MONQ CONSTRUCTORES, SA. DE CV.",MCO101026QE1,A266-155002-277,SOP-763-2017,"R33-2016 EST. 2-E OP-R33-16/16-IR REHAB. 4 CENTROS DE SALUD EN NEZAHUALPILLI E IXTLIXOCHITL (C.E.D.E.C.O. 8), COL. PROV.SAN BERNABE; CALLE 1 Y RUBIBARDOS, COL. HOGARES FERROCARRILEROS; APIO Y PLATANOS, COL. FOM.124; SAETA Y TRIANGULO, COL. FOM.105 EN MTY.N.L. PIM 16135025 REF 2018/SOP/032",TR,218000138.0,2018-05-31,95432.08,CONTRATISTAS
123666,"MONQ CONSTRUCTORES, SA. DE CV.",MCO101026QE1,A267-155002-278,SOP-763-2017,"R33-2016 EST. 3-E OP-R33-16/16-IR REHAB. 4 CENTROS DE SALUD EN NEZAHUALPILLI E IXTLIXOCHITL (C.E.D.E.C.O. 8), COL. PROV.SAN BERNABE; CALLE 1 Y RUBIBARDOS, COL. HOGARES FERROCARRILEROS; APIO Y PLATANOS, COL. FOM.124; SAETA Y TRIANGULO, COL. FOM.105 EN MTY.N.L. PIM 16135025 REF 2018/SOP/032",TR,218000138.0,2018-05-31,94080.57,CONTRATISTAS
123672,OLIVARES MALDONADO JOSE ALBERTO,OIMA730407LU8,98-155002-310,SOP-829-2018,"RP-2018 EST. 1 SROP-RP-01/18-IR PROYECTO EJCUTIVO PARA LA CONSTRUCC. DE VIALIDAD VUELTA DERECHA  EN AV. L. CARDENAS Y GARZA SADA, SENTIDO HACIA EL SUR, MTY. N.L. PIM 18155001",TR,1011044.0,2018-05-30,546880.69,CONTRATISTAS
123682,"CONSTRUCCIONES Y MANTENIMIENTO GAME, SA. DE CV.",CMG0905255S0,A149-155002-215,SOP-725-2016,"R33-2016 EST. 3 OP-R33-08/16-IR  COMEDOR COMUNITARIO (ZONA 1) UBICADO EN CALLE SAN MARCOS, COL. ALTAMIRA-LA CAMPANA, EN MONTERREY, N.L.PIM 16135023 REF 2018/SOP/032",TR,218000136.0,2018-05-18,1082.33,CONTRATISTAS
123685,PIÑA GUZMAN HECTOR,PIGH5611075Y3,A747-155002-229,SOP-737-2017,"R23-2016 (FORTALECE) EST. 5 OP-R23-02/16-CP , REHABILITACION DE PARQUE MARIA GARZA UBICADO EN CALLES LUCIO BLANCO Y MARIA GARZA, COL. CARMEN SERDAN, EN EL MUNICIPIO DE MONTERREY, N.L., PIM 16135030 REF 2018/SOP/002",TR,228000113.0,2018-05-08,412655.81,CONTRATISTAS
123685,PIÑA GUZMAN HECTOR,PIGH5611075Y3,A748-155002-230,SOP-737-2017,"R23-2016 (FORTALECE) EST. 5-A OP-R23-02/16-CP , REHABILITACION DE PARQUE MARIA GARZA UBICADO EN CALLES LUCIO BLANCO Y MARIA GARZA, COL. CARMEN SERDAN, EN EL MUNICIPIO DE MONTERREY, N.L., PIM 16135030 REF 2018/SOP/002",TR,228000113.0,2018-05-08,171302.69,CONTRATISTAS
123688,URZAFER S.A. DE C.V.,URZ100817QF5,359-155002-239,SOP-767-2017,"R33-2016 EST. 3 OP-R33-11/16-IR REHABILITACIÓN DE UNA BIBLIOTECA UBICADA EN AV. HACIENDA No. 6211 CRUZ CON ACUEDUCTO, COL. FOMERREY 45 LA ESTANZUELA, EN MONTERREY, N.L. PIM 16135026 REF 2018/SOP/032",TR,218000135.0,2018-05-11,236450.27,CONTRATISTAS
123688,URZAFER S.A. DE C.V.,URZ100817QF5,364-155002-249,SOP-767-2017,"R33-2016 EST. 3-A OP-R33-11/16-IR REHABILITACIÓN DE UNA BIBLIOTECA UBICADA EN AV. HACIENDA No. 6211 CRUZ CON ACUEDUCTO, COL. FOMERREY 45 LA ESTANZUELA, EN MONTERREY, N.L. PIM 16135026 REF 2018/SOP/032",TR,218000137.0,2018-05-30,11916.3,CONTRATISTAS
123707,"HUAJUCO CONSTRUCCIONES, S.A. DE C.V.",HCO920924JD4,1023-155002-238,SOP-811-2017,"R33-2017 EST. 1 (TECHOS) OP-R33-05/17-IR CONST.38 TECHOS FIBRO-CEMENTO, 35 EN EL SECTOR CENTRO-SUR Y 3 EN ZAP; CONST.17 CUARTOS DORMITORIOS EN SECTOR CENTRO-SUR Y 10 CUARTOS PARA BAÑO EN SECTOR CENTRO-SUR Y 2 PISOS FIRME EN SECTOR CENTRO-SUR, DE MTY., N.L.. PIM 17155037 REF 2018/SOP/033",TR,243000038.0,2018-05-11,382869.86,CONTRATISTAS
123711,"CONSTRUCTORA DEPCO, SA. DE CV.",CDE130725DE9,272-155002-190,SOP-792-2017,"R23-2017 (PROREG) EST. 12 OP-R23(PROREG)-01/17-CP REHAB. DE PARQUES PUBLICOS ZONA CENTRO DEL MUNICIPIO DE MONTERREY EN LAS COLONIAS: CENTRIKA, VENUSTIANO CARRANZA, NUEVA MADERO , MODERNA, POPULAR, MITRAS CENTRO Y  JARDINES DE CHURUBUSCO  PIM 17155040, REF 2018/SOP/018",TR,249000021.0,2018-05-08,38031.14,CONTRATISTAS
123711,"CONSTRUCTORA DEPCO, SA. DE CV.",CDE130725DE9,273-155002-186,SOP-792-2017,"R23-2017 (PROREG) EST. 9 OP-R23(PROREG)-01/17-CP REHAB. DE PARQUES PUBLICOS ZONA CENTRO DEL MUNICIPIO DE MONTERREY EN LAS COLONIAS: CENTRIKA, VENUSTIANO CARRANZA, NUEVA MADERO , MODERNA, POPULAR, MITRAS CENTRO Y  JARDINES DE CHURUBUSCO  PIM 17155040, REF 2018/SOP/018",TR,249000021.0,2018-05-08,92270.95,CONTRATISTAS
123711,"CONSTRUCTORA DEPCO, SA. DE CV.",CDE130725DE9,276-155002-191,SOP-792-2017,"R23-2017 (PROREG) EST. 13 OP-R23(PROREG)-01/17-CP REHAB. DE PARQUES PUBLICOS ZONA CENTRO DEL MUNICIPIO DE MONTERREY EN LAS COLONIAS: CENTRIKA, VENUSTIANO CARRANZA, NUEVA MADERO , MODERNA, POPULAR, MITRAS CENTRO Y  JARDINES DE CHURUBUSCO  PIM 17155040, REF 2018/SOP/018",TR,249000021.0,2018-05-08,93672.65,CONTRATISTAS
123711,"CONSTRUCTORA DEPCO, SA. DE CV.",CDE130725DE9,277-155002-192,SOP-792-2017,"R23-2017 (PROREG) EST. 14 OP-R23(PROREG)-01/17-CP REHAB. DE PARQUES PUBLICOS ZONA CENTRO DEL MUNICIPIO DE MONTERREY EN LAS COLONIAS: CENTRIKA, VENUSTIANO CARRANZA, NUEVA MADERO , MODERNA, POPULAR, MITRAS CENTRO Y  JARDINES DE CHURUBUSCO  PIM 17155040, REF 2018/SOP/018",TR,249000021.0,2018-05-08,40426.79,CONTRATISTAS
123711,"CONSTRUCTORA DEPCO, SA. DE CV.",CDE130725DE9,279-155002-188,SOP-792-2017,"R23-2017 (PROREG) EST. 6-A OP-R23(PROREG)-01/17-CP REHAB. DE PARQUES PUBLICOS ZONA CENTRO DEL MUNICIPIO DE MONTERREY EN LAS COLONIAS: CENTRIKA, VENUSTIANO CARRANZA, NUEVA MADERO , MODERNA, POPULAR, MITRAS CENTRO Y  JARDINES DE CHURUBUSCO  PIM 17155040, REF 2018/SOP/018",TR,249000021.0,2018-05-08,6183.55,CONTRATISTAS
123711,"CONSTRUCTORA DEPCO, SA. DE CV.",CDE130725DE9,280-155002-185,SOP-792-2017,"R23-2017 (PROREG) EST. 8 OP-R23(PROREG)-01/17-CP REHAB. DE PARQUES PUBLICOS ZONA CENTRO DEL MUNICIPIO DE MONTERREY EN LAS COLONIAS: CENTRIKA, VENUSTIANO CARRANZA, NUEVA MADERO , MODERNA, POPULAR, MITRAS CENTRO Y  JARDINES DE CHURUBUSCO  PIM 17155040, REF 2018/SOP/018",TR,249000021.0,2018-05-08,335125.25,CONTRATISTAS
123713,"KELVIN CONSTRUCCIONES, SA. DE CV.",KCO021202JY3,349-155002-234,SOP-814-2017,"R23-2017 (FORTALECE) EST. 2 OP-R23-(FORTALECE)-02/17-CP CONSTRUCCION DE PARQUE EL REHILETE EN CALLE PROFESIONISTAS, COL. ARCOS DEL SOL ELITE, EN EL MUNICIPIO DE MONTERREY, N.L. PIM 17155049, REF 2018/SOP/001",TR,250000007.0,2018-05-11,2393931.23,CONTRATISTAS
123713,"KELVIN CONSTRUCCIONES, SA. DE CV.",KCO021202JY3,350-155002-233,SOP-814-2017,"R23-2017 (FORTALECE) EST. 1-A OP-R23-(FORTALECE)-02/17-CP CONSTRUCCION DE PARQUE EL REHILETE EN CALLE PROFESIONISTAS, COL. ARCOS DEL SOL ELITE, EN EL MUNICIPIO DE MONTERREY, N.L. PIM 17155049, REF 2018/SOP/001",TR,250000007.0,2018-05-11,12376.39,CONTRATISTAS
123713,"KELVIN CONSTRUCCIONES, SA. DE CV.",KCO021202JY3,351-155002-235,SOP-814-2017,"R23-2017 (FORTALECE) EST. 2-A OP-R23-(FORTALECE)-02/17-CP CONSTRUCCION DE PARQUE EL REHILETE EN CALLE PROFESIONISTAS, COL. ARCOS DEL SOL ELITE, EN EL MUNICIPIO DE MONTERREY, N.L. PIM 17155049, REF 2018/SOP/001",TR,250000007.0,2018-05-11,368830.95,CONTRATISTAS
123717,"GRUPO ESTRUCTO, SA. DE CV.",GES990414PU8,E579-155002-211,SOP-842-2018,"RP-2018 30% ANT. OP-RP-04/18-IR REHAB.EDIFICIOS: 1) ESTANCIA INF.""IDALIA CANTU"" EN CALLE LOMA REDONDA No. 1500 EN LA COL. LOMA LARGA; 2) EDIFICIO DE ""CENTRO DE TALENTOS"" EN CALLE ESCULAPIO Y DEDIMA EN LA COL. EL PORVENIR, EN MONTERREY, N.L., PIM 17155016 REF 2018/SOP/011 REF 2018/SOP/011-BIS",TR,1010816.0,2018-05-08,836264.53,CONTRATISTAS
123718,"CONSTRUCTORA ENTECEME, SA. DE CV.",CEN151124CP3,A654-155002-236,SOP-842-2018,"RE-2017 (FDO-DESC) 30% ANT. OP-RE-FD-01/18-IR ADECUACION VIAL EN LA CALLE ESCOBEDO ENTRE HIDALGO Y OCAMPO EN EL CENTRO, EN EL MUNICIPIO DE MONTERREY, N.L. PIM 17155052 REF 2018/SOP/023",TR,251000003.0,2018-05-14,878961.11,CONTRATISTAS
206273,TESORERIA DE LA FEDERACION,SAT970701NN3,248-155002-248,NO APLICA,"REINTEGRO DE LOS RECURSOS NO EJERCIDOS DEL PROGRAMA CONADE, EJERCICIO 2013; REF 2018/SOP/038  CONSTRUCCION DE CANCHA FUTBOL 7, COL. FOMERREY 114  CONSTRUCCION DE CIRCUITO DE 2.3 KM DE VITAPISTA Y 13 MOD. DE GIMNASIO AL AIRE LIBRE, PARQUE RIO LA SILLA",TR,184000021.0,2018-05-15,504382.96,CONTRATISTAS
206273,TESORERIA DE LA FEDERACION,SAT970701NN3,280-155002-280,NO APLICA,"REINTEGRO DE CARGAS FINANCIERAS DEL PROGRAMA CONADE, EJERCICIO 2013",TR,184000023.0,2018-05-17,103557.81,CONTRATISTAS
206273,TESORERIA DE LA FEDERACION,SAT970701NN3,281-155002-281,NO APLICA,"REINTEGRO DE PRODUCTOS FINANCIEROS DEL PROGRAMA CONADE, EJERCICIO 2013",TR,184000022.0,2018-05-17,363752.0,CONTRATISTAS
